cell_type,rank,Gene1,Gene2,EdgeWeight
ge_in,64760,BCL11A,AL035658.1,-1.1316722329220221
ge_in,64761,BCL11A,TRDN,-1.1316764162753497
ge_in,64762,BCL11A,TMEM63A,-1.1316997539340115
ge_in,64763,ASH1L,TMEM101,-1.1318349042567764
ge_in,64764,MYT1L,FAM71D,-1.1318841765158014
ge_in,64765,MYT1L,AC012363.1,-1.1318841817188274
ge_in,64766,ASH1L,GHDC,-1.131909461692253
ge_in,64767,KDM5B,RUNX1,-1.1319191261022397
ge_in,64768,KDM5B,LINC02193,-1.1319244827042345
ge_in,64769,BCL11A,SLC22A4,-1.1319636392672645
ge_in,64770,KMT2A,SV2C,-1.1320159273053054
ge_in,64771,BCL11A,AC084082.1,-1.1320968622527998
ge_in,64772,ASH1L,SWSAP1,-1.1321604430284884
ge_in,64773,ASH1L,AL157912.1,-1.1323364728486829
ge_in,64774,ASH1L,EYA2,-1.132498315012529
ge_in,64775,ASH1L,LRFN3,-1.1325361940132264
ge_in,64776,MYT1L,ARHGAP6,-1.1325871236366327
ge_in,64777,ASH1L,TEDC1,-1.1326125517228818
ge_in,64778,KMT2A,CHRNA4,-1.1327548234465332
ge_in,64779,BCL11A,AP001107.9,-1.1328440575983432
ge_in,64780,KDM5B,MCMBP,-1.1328963453896497
ge_in,64781,BCL11A,CEP55,-1.1329803319371752
ge_in,64782,MYT1L,RMI2,-1.1333069961422693
ge_in,64783,KDM5B,FANK1,-1.1333358585094802
