cell_type,rank,Gene1,Gene2,EdgeWeight
ctx_ip,23150,KDM5B,UGP2,3.8763575125100638
ctx_ip,23151,KDM5B,ALDH3A2,3.8762502802924357
ctx_ip,23152,KDM5B,SNX30,3.876181419293906
ctx_ip,23153,KDM5B,MLEC,3.875810243060179
ctx_ip,23154,KMT2A,THOC3,3.8756198823569896
ctx_ip,23155,KDM5B,TSC22D3,3.8754329367674387
ctx_ip,23156,MYT1L,RIPK1,3.875327453279591
ctx_ip,23157,MYT1L,LYRM2,3.875247239685756
ctx_ip,23158,KDM5B,RCHY1,3.874974786797441
ctx_ip,23159,BCL11A,SURF1,3.874955842964689
ctx_ip,23160,MYT1L,TXNL4B,3.874885648400452
ctx_ip,23161,ASH1L,TMEM35A,3.8748141019774955
ctx_ip,23162,KMT2A,C3ORF70,3.874609659327641
ctx_ip,23163,ASH1L,SLC12A6,3.8741840539397123
ctx_ip,23164,MYT1L,RBM48,3.874157687674697
ctx_ip,23165,ASH1L,GNA11,3.8736984512877637
ctx_ip,23166,KMT2A,KPNA4,3.8736709795203152
ctx_ip,23167,BCL11A,RANBP17,3.873360883972964
ctx_ip,23168,ASH1L,ELP1,3.8730829721057543
ctx_ip,23169,MYT1L,USP3-AS1,3.8729375672608004
ctx_ip,23170,KDM5B,COL11A1,3.8728790486807156
ctx_ip,23171,KMT2A,WAC-AS1,3.8727873753101894
ctx_ip,23172,MYT1L,ADPRM,3.872751289363462
ctx_ip,23173,KDM5B,MAGOHB,3.8726752548713796
ctx_ip,23174,MYT1L,SYNJ1,3.872544879682851
ctx_ip,23175,ASH1L,ZNF667-AS1,3.872164462932985
ctx_ip,23176,ASH1L,MICOS13,3.872103821799337
ctx_ip,23177,MYT1L,CNEP1R1,3.871951856388372
ctx_ip,23178,BCL11A,AC124254.1,3.87193819130579
ctx_ip,23179,BCL11A,NECAP1,3.8711671567787116
ctx_ip,23180,MYT1L,RUVBL1,3.8711627584312933
ctx_ip,23181,BCL11A,GHITM,3.8702412890439555
ctx_ip,23182,BCL11A,SLC25A53,3.870172245235063
ctx_ip,23183,MYT1L,WDR43,3.8699876474816604
ctx_ip,23184,KMT2A,TXLNG,3.869844252961957
ctx_ip,23185,KDM5B,CEP128,3.8695953451124323
ctx_ip,23186,KMT2A,ZSCAN23,3.8692549849944373
ctx_ip,23187,MYT1L,TOX,3.86912266792496
ctx_ip,23188,MYT1L,ROGDI,3.869092817699354
ctx_ip,23189,KDM5B,C1QBP,3.868943747556973
ctx_ip,23190,KMT2A,MPC1,3.8689168435394654
ctx_ip,23191,KDM5B,DNAJC10,3.86877607155347
ctx_ip,23192,MYT1L,PFKFB3,3.868678951419043
ctx_ip,23193,BCL11A,HCFC1,3.86862201753994
ctx_ip,23194,KDM5B,HMGCR,3.8683365411840547
ctx_ip,23195,KMT2A,SMIM8,3.867991678810138
ctx_ip,23196,MYT1L,TRAPPC2,3.867886685675814
ctx_ip,23197,BCL11A,TSR3,3.867828052626282
ctx_ip,23198,MYT1L,ERLIN1,3.8676359662942033
ctx_ip,23199,MYT1L,ZNF688,3.867551648837827
ctx_ip,23200,KDM5B,SURF1,3.8673983430158514
ctx_ip,23201,KDM5B,MED8,3.8673887938817155
ctx_ip,23202,BCL11A,PNKP,3.8673734812159832
ctx_ip,23203,BCL11A,KLHL22,3.867291187960256
ctx_ip,23204,BCL11A,MCFD2,3.867134830588797
ctx_ip,23205,KMT2A,STK38,3.867015481377705
ctx_ip,23206,KDM5B,SAFB2,3.866771153783571
ctx_ip,23207,ASH1L,GRM3,3.866470009242517
ctx_ip,23208,ASH1L,POLDIP3,3.86646334960876
ctx_ip,23209,MYT1L,TBC1D15,3.8662303254270687
ctx_ip,23210,ASH1L,BRMS1L,3.866167659910268
ctx_ip,23211,BCL11A,IQCB1,3.866156432826295
ctx_ip,23212,ASH1L,ADCY9,3.865896285143869
ctx_ip,23213,MYT1L,PSMD10,3.864511818288807
ctx_ip,23214,KDM5B,ESCO1,3.8638227609555247
ctx_ip,23215,BCL11A,GKAP1,3.8636654784999873
ctx_ip,23216,BCL11A,ACADSB,3.863654760893197
