cell_type,rank,Gene1,Gene2,EdgeWeight
ctx_npc,39539,MYT1L,ZNF34,2.4143364399176392
ctx_npc,39540,ASH1L,AC130324.2,2.414255118475021
ctx_npc,39541,ASH1L,BRINP2,2.4141519839167374
ctx_npc,39542,ASH1L,ANTXR2,2.4140168653035725
ctx_npc,39543,KMT2A,CEP76,2.4139962781654347
ctx_npc,39544,KMT2A,AL449266.1,2.413824642268063
ctx_npc,39545,BCL11A,PLEKHG2,2.4138116778079914
ctx_npc,39546,ASH1L,AC068051.1,2.4135990839461856
ctx_npc,39547,MYT1L,UXS1,2.413564973771532
ctx_npc,39548,BCL11A,GYS1,2.413511013193611
ctx_npc,39549,KDM5B,PPID,2.4134698541134014
ctx_npc,39550,BCL11A,VASP,2.41327917402229
ctx_npc,39551,BCL11A,PAXIP1-AS1,2.4132751567422277
ctx_npc,39552,MYT1L,HNRNPH2,2.413217497549324
ctx_npc,39553,MYT1L,AC078881.1,2.413104616343543
ctx_npc,39554,KDM5B,VIPAS39,2.4130426647788017
ctx_npc,39555,MYT1L,BAP1,2.41302737741045
ctx_npc,39556,MYT1L,ALKBH5,2.412827495610606
ctx_npc,39557,MYT1L,C4ORF48,2.4128248686102363
ctx_npc,39558,MYT1L,Z96074.1,2.4127652013430816
ctx_npc,39559,KMT2A,LUC7L2,2.412570403204044
ctx_npc,39560,MYT1L,TARS1,2.412551134418384
ctx_npc,39561,BCL11A,SLC40A1,2.4125069634863987
ctx_npc,39562,MYT1L,AL139383.1,2.4124908662740268
ctx_npc,39563,ASH1L,FP325318.1,2.4124066339577235
ctx_npc,39564,KMT2A,PGM1,2.4121318715837634
ctx_npc,39565,ASH1L,TEX30,2.411935788511727
ctx_npc,39566,ASH1L,LHFPL6,2.4112587072251523
ctx_npc,39567,BCL11A,STK11,2.4112456418197694
ctx_npc,39568,KDM5B,BRCA2,2.4108995716511674
ctx_npc,39569,BCL11A,SPTLC3,2.410766418482248
ctx_npc,39570,BCL11A,AQP4,2.410722628650246
ctx_npc,39571,KMT2A,TTPA,2.4106838200989515
ctx_npc,39572,KDM5B,KIAA0895L,2.4106549545655693
ctx_npc,39573,MYT1L,IL3RA,2.410545825687541
ctx_npc,39574,KMT2A,AC072022.1,2.4105001602237817
ctx_npc,39575,KDM5B,CXCL12,2.4104773571317346
ctx_npc,39576,ASH1L,CREB3,2.410396832665559
ctx_npc,39577,MYT1L,CBWD5,2.4102381799573163
ctx_npc,39578,MYT1L,PDCD11,2.4102319120723976
ctx_npc,39579,KMT2A,TIMM9,2.4102182254812736
ctx_npc,39580,KDM5B,AKNAD1,2.4101863423053027
ctx_npc,39581,ASH1L,IKBKB,2.410044251059286
ctx_npc,39582,MYT1L,MOCS2,2.4098872374925535
ctx_npc,39583,ASH1L,VAC14,2.4098414891011526
ctx_npc,39584,KMT2A,SV2A,2.409827122269002
ctx_npc,39585,BCL11A,ADIPOR1,2.409744232860597
ctx_npc,39586,BCL11A,MGST2,2.409736469791519
ctx_npc,39587,MYT1L,UBE2L6,2.409622405164201
ctx_npc,39588,ASH1L,NAB2,2.4095995296898125
ctx_npc,39589,BCL11A,DHDDS,2.40950397134753
ctx_npc,39590,BCL11A,C6ORF52,2.409478019470193
ctx_npc,39591,KMT2A,KIZ-AS1,2.4094570508690216
ctx_npc,39592,MYT1L,DMAP1,2.4092943711123906
ctx_npc,39593,KDM5B,AL357153.2,2.409247064530589
ctx_npc,39594,MYT1L,CASP6,2.409241288800013
ctx_npc,39595,ASH1L,AC138150.1,2.4091577787807843
ctx_npc,39596,KMT2A,ENDOV,2.4089938111815288
ctx_npc,39597,KDM5B,LAMA1,2.408930383284904
ctx_npc,39598,KDM5B,ZNF384,2.4089257016720285
ctx_npc,39599,BCL11A,NMNAT1,2.408848068006234
ctx_npc,39600,KDM5B,CDCA4,2.4086389145297584
ctx_npc,39601,ASH1L,SMG9,2.4085580752157574
ctx_npc,39602,ASH1L,GNPNAT1,2.4085065925094504
ctx_npc,39603,KMT2A,BTBD2,2.4084789622950167
ctx_npc,39604,BCL11A,ZNF143,2.408478843446276
ctx_npc,39605,KMT2A,MYLIP,2.40835808232424
ctx_npc,39606,ASH1L,ALDH1L2,2.4083325388984824
ctx_npc,39607,BCL11A,ZNF552,2.4081401954625963
ctx_npc,39608,KDM5B,POLR1B,2.4081246834683547
ctx_npc,39609,KDM5B,MPV17L2,2.4080844133938073
ctx_npc,39610,KDM5B,GYS1,2.408045968645226
ctx_npc,39611,MYT1L,DLG3,2.407994832787922
ctx_npc,39612,ASH1L,CDH3,2.4079618262624867
ctx_npc,39613,KDM5B,ZCCHC8,2.4078637277794135
ctx_npc,39614,KDM5B,DTX1,2.4073286477745017
ctx_npc,39615,ASH1L,AL139807.1,2.40725028173473
ctx_npc,39616,KMT2A,SLC35E2B,2.407120056707763
ctx_npc,39617,KDM5B,CSDC2,2.407066965640027
ctx_npc,39618,KDM5B,ANXA6,2.4070286529496543
ctx_npc,39619,BCL11A,VAV3,2.4070159348509494
ctx_npc,39620,BCL11A,IL3RA,2.4069834467656017
ctx_npc,39621,ASH1L,IDNK,2.4069656013259344
ctx_npc,39622,MYT1L,HTATSF1,2.4069184887674027
ctx_npc,39623,MYT1L,PDCD2,2.4067161153187713
ctx_npc,39624,KDM5B,PLAGL2,2.4066633579976062
ctx_npc,39625,MYT1L,ZSCAN21,2.4065892343723743
ctx_npc,39626,ASH1L,DNAJC12,2.406504758141497
ctx_npc,39627,KDM5B,KIF14,2.4064724105743607
ctx_npc,39628,BCL11A,ESS2,2.406335433842067
ctx_npc,39629,KDM5B,ACBD5,2.4061894639445938
ctx_npc,39630,ASH1L,PPM1F,2.406129222238359
ctx_npc,39631,KMT2A,JADE3,2.4061185270576915
ctx_npc,39632,MYT1L,CCDC134,2.4058241379804763
ctx_npc,39633,KDM5B,LEMD2,2.40555074767465
ctx_npc,39634,MYT1L,AIP,2.4054824125640795
ctx_npc,39635,KDM5B,TMBIM1,2.4053408516334986
ctx_npc,39636,MYT1L,NSUN3,2.4053164342832094
ctx_npc,39637,BCL11A,SLC37A1,2.40522199467231
ctx_npc,39638,MYT1L,SSR1,2.4051528104879174
ctx_npc,39639,MYT1L,ZBTB2,2.405079013793341
ctx_npc,39640,MYT1L,ELAVL1,2.4050202154681157
ctx_npc,39641,KDM5B,EFNA5,2.40491788705235
ctx_npc,39642,ASH1L,TXNRD3,2.404858130414848
ctx_npc,39643,MYT1L,NLGN2,2.4047787519723456
ctx_npc,39644,MYT1L,MRPL58,2.404686867116904
ctx_npc,39645,BCL11A,SERTAD2,2.4045008989897223
ctx_npc,39646,ASH1L,MOSPD2,2.40448252562834
ctx_npc,39647,BCL11A,ERI2,2.4044594109442405
ctx_npc,39648,KMT2A,INPP5B,2.404425956740449
ctx_npc,39649,BCL11A,PSMA1,2.4043480130635198
ctx_npc,39650,KDM5B,HIRIP3,2.404316207606091
ctx_npc,39651,BCL11A,VARS2,2.4040371018609767
ctx_npc,39652,KDM5B,FP325318.1,2.4039297767214007
ctx_npc,39653,KMT2A,TMEM254,2.403586732291629
ctx_npc,39654,ASH1L,CCDC71L,2.403080905808047
ctx_npc,39655,MYT1L,RAB4A,2.4030707638117854
ctx_npc,39656,ASH1L,TMEM60,2.4028094663881254
ctx_npc,39657,MYT1L,RANBP3,2.4028028793710905
ctx_npc,39658,KMT2A,RANBP3,2.402429821853096
ctx_npc,39659,KMT2A,CCZ1,2.402207636111263
ctx_npc,39660,MYT1L,SLC25A23,2.4021520965621552
ctx_npc,39661,KDM5B,SWAP70,2.402137202576553
ctx_npc,39662,BCL11A,RHBDD3,2.402116892873491
ctx_npc,39663,ASH1L,MYO15B,2.4017331778589615
ctx_npc,39664,KMT2A,DCAF13,2.401725286059333
ctx_npc,39665,MYT1L,AKR7A2,2.4014764813937375
ctx_npc,39666,KDM5B,PLRG1,2.4014196275980257
ctx_npc,39667,ASH1L,UBE2Z,2.4014075553293046
ctx_npc,39668,MYT1L,DAZAP1,2.401285274534072
ctx_npc,39669,KMT2A,COG2,2.4012827724018986
ctx_npc,39670,MYT1L,HCN3,2.4011264522859164
ctx_npc,39671,ASH1L,M6PR,2.4011051825915337
ctx_npc,39672,MYT1L,PRKAB2,2.40109695434391
ctx_npc,39673,KDM5B,ZNF623,2.401085855582848
ctx_npc,39674,MYT1L,PARP14,2.4010448781703504
ctx_npc,39675,KDM5B,DCAF12,2.401003556754475
ctx_npc,39676,BCL11A,HMOX2,2.40098842221064
ctx_npc,39677,MYT1L,LASP1,2.4008899023714636
ctx_npc,39678,BCL11A,DNAJC27-AS1,2.4008461515631043
